Year,Serie de tiempo,Entidad federativa,Municipios,Sexo,Poblaciones,GeoCode,Value
2010,Censo de Población y Vivienda,Tlaxcala,Zacatelco,,Residentes en otra entidad 5 años atrás,29044,99.32950192
2010,Censo de Población y Vivienda,Tlaxcala,Benito Juárez,Total,,29045,98.94440535
2010,Censo de Población y Vivienda,Tlaxcala,Benito Juárez,Hombres,,29045,99.0203193
2010,Censo de Población y Vivienda,Tlaxcala,Benito Juárez,Mujeres,,29045,98.87295082
2010,Censo de Población y Vivienda,Tlaxcala,Benito Juárez,,Hablantes de lengua indigena,29045,100.0
2010,Censo de Población y Vivienda,Tlaxcala,Benito Juárez,,Discapacidad,29045,98.66071429
2010,Censo de Población y Vivienda,Tlaxcala,Benito Juárez,,Afromexicana o afrodescendiente,29045,0.0
2010,Censo de Población y Vivienda,Tlaxcala,Benito Juárez,,Residentes en otra entidad 5 años atrás,29045,100.0
2010,Censo de Población y Vivienda,Tlaxcala,Emiliano Zapata,Total,,29046,99.44404158
2010,Censo de Población y Vivienda,Tlaxcala,Emiliano Zapata,Hombres,,29046,99.34837093
2010,Censo de Población y Vivienda,Tlaxcala,Emiliano Zapata,Mujeres,,29046,99.53314659
2010,Censo de Población y Vivienda,Tlaxcala,Emiliano Zapata,,Hablantes de lengua indigena,29046,100.0
2010,Censo de Población y Vivienda,Tlaxcala,Emiliano Zapata,,Discapacidad,29046,98.98477157
2010,Censo de Población y Vivienda,Tlaxcala,Emiliano Zapata,,Afromexicana o afrodescendiente,29046,0.0
2010,Censo de Población y Vivienda,Tlaxcala,Emiliano Zapata,,Residentes en otra entidad 5 años atrás,29046,98.18181818
2010,Censo de Población y Vivienda,Tlaxcala,Lázaro Cárdenas,Total,,29047,99.49440231
2010,Censo de Población y Vivienda,Tlaxcala,Lázaro Cárdenas,Hombres,,29047,99.48109711
2010,Censo de Población y Vivienda,Tlaxcala,Lázaro Cárdenas,Mujeres,,29047,99.50704225
2010,Censo de Población y Vivienda,Tlaxcala,Lázaro Cárdenas,,Hablantes de lengua indigena,29047,100.0
2010,Censo de Población y Vivienda,Tlaxcala,Lázaro Cárdenas,,Discapacidad,29047,99.11504425
2010,Censo de Población y Vivienda,Tlaxcala,Lázaro Cárdenas,,Afromexicana o afrodescendiente,29047,0.0
2010,Censo de Población y Vivienda,Tlaxcala,Lázaro Cárdenas,,Residentes en otra entidad 5 años atrás,29047,95.91836735
2010,Censo de Población y Vivienda,Tlaxcala,La Magdalena Tlaltelulco,Total,,29048,98.15987573
2010,Censo de Población y Vivienda,Tlaxcala,La Magdalena Tlaltelulco,Hombres,,29048,98.22161423
2010,Censo de Población y Vivienda,Tlaxcala,La Magdalena Tlaltelulco,Mujeres,,29048,98.10279407
2010,Censo de Población y Vivienda,Tlaxcala,La Magdalena Tlaltelulco,,Hablantes de lengua indigena,29048,97.5
2010,Censo de Población y Vivienda,Tlaxcala,La Magdalena Tlaltelulco,,Discapacidad,29048,97.00374532
2010,Censo de Población y Vivienda,Tlaxcala,La Magdalena Tlaltelulco,,Afromexicana o afrodescendiente,29048,0.0
2010,Censo de Población y Vivienda,Tlaxcala,La Magdalena Tlaltelulco,,Residentes en otra entidad 5 años atrás,29048,97.15099715
2010,Censo de Población y Vivienda,Tlaxcala,San Damián Texóloc,Total,,29049,98.59739234
2010,Censo de Población y Vivienda,Tlaxcala,San Damián Texóloc,Hombres,,29049,98.40446749
2010,Censo de Población y Vivienda,Tlaxcala,San Damián Texóloc,Mujeres,,29049,98.78669276
2010,Censo de Población y Vivienda,Tlaxcala,San Damián Texóloc,,Hablantes de lengua indigena,29049,100.0
2010,Censo de Población y Vivienda,Tlaxcala,San Damián Texóloc,,Discapacidad,29049,97.77777778
2010,Censo de Población y Vivienda,Tlaxcala,San Damián Texóloc,,Afromexicana o afrodescendiente,29049,0.0
2010,Censo de Población y Vivienda,Tlaxcala,San Damián Texóloc,,Residentes en otra entidad 5 años atrás,29049,100.0
2010,Censo de Población y Vivienda,Tlaxcala,San Francisco Tetlanohcan,Total,,29050,98.823768
2010,Censo de Población y Vivienda,Tlaxcala,San Francisco Tetlanohcan,Hombres,,29050,98.74266555
2010,Censo de Población y Vivienda,Tlaxcala,San Francisco Tetlanohcan,Mujeres,,29050,98.89980354
2010,Censo de Población y Vivienda,Tlaxcala,San Francisco Tetlanohcan,,Hablantes de lengua indigena,29050,98.48
2010,Censo de Población y Vivienda,Tlaxcala,San Francisco Tetlanohcan,,Discapacidad,29050,98.42696629
2010,Censo de Población y Vivienda,Tlaxcala,San Francisco Tetlanohcan,,Afromexicana o afrodescendiente,29050,0.0
2010,Censo de Población y Vivienda,Tlaxcala,San Francisco Tetlanohcan,,Residentes en otra entidad 5 años atrás,29050,97.19626168
2010,Censo de Población y Vivienda,Tlaxcala,San Jerónimo Zacualpan,Total,,29051,97.16713881
2010,Censo de Población y Vivienda,Tlaxcala,San Jerónimo Zacualpan,Hombres,,29051,96.92028986
2010,Censo de Población y Vivienda,Tlaxcala,San Jerónimo Zacualpan,Mujeres,,29051,97.38527215
2010,Censo de Población y Vivienda,Tlaxcala,San Jerónimo Zacualpan,,Hablantes de lengua indigena,29051,94.12
2010,Censo de Población y Vivienda,Tlaxcala,San Jerónimo Zacualpan,,Discapacidad,29051,94.96855346
2010,Censo de Población y Vivienda,Tlaxcala,San Jerónimo Zacualpan,,Afromexicana o afrodescendiente,29051,0.0
2010,Censo de Población y Vivienda,Tlaxcala,San Jerónimo Zacualpan,,Residentes en otra entidad 5 años atrás,29051,96.38554217
2010,Censo de Población y Vivienda,Tlaxcala,San José Teacalco,Total,,29052,98.0565371
2010,Censo de Población y Vivienda,Tlaxcala,San José Teacalco,Hombres,,29052,97.70408163
2010,Censo de Población y Vivienda,Tlaxcala,San José Teacalco,Mujeres,,29052,98.38820302
2010,Censo de Población y Vivienda,Tlaxcala,San José Teacalco,,Hablantes de lengua indigena,29052,87.76
2010,Censo de Población y Vivienda,Tlaxcala,San José Teacalco,,Discapacidad,29052,97.95321637
2010,Censo de Población y Vivienda,Tlaxcala,San José Teacalco,,Afromexicana o afrodescendiente,29052,0.0
2010,Censo de Población y Vivienda,Tlaxcala,San José Teacalco,,Residentes en otra entidad 5 años atrás,29052,97.51552795
2010,Censo de Población y Vivienda,Tlaxcala,San Juan Huactzinco,Total,,29053,96.96386256
2010,Censo de Población y Vivienda,Tlaxcala,San Juan Huactzinco,Hombres,,29053,96.83087543
2010,Censo de Población y Vivienda,Tlaxcala,San Juan Huactzinco,Mujeres,,29053,97.08274895
2010,Censo de Población y Vivienda,Tlaxcala,San Juan Huactzinco,,Hablantes de lengua indigena,29053,92.31
2010,Censo de Población y Vivienda,Tlaxcala,San Juan Huactzinco,,Discapacidad,29053,99.02439024
2010,Censo de Población y Vivienda,Tlaxcala,San Juan Huactzinco,,Afromexicana o afrodescendiente,29053,0.0
2010,Censo de Población y Vivienda,Tlaxcala,San Juan Huactzinco,,Residentes en otra entidad 5 años atrás,29053,98.2300885
2010,Censo de Población y Vivienda,Tlaxcala,San Lorenzo Axocomanitla,Total,,29054,98.66400798
2010,Censo de Población y Vivienda,Tlaxcala,San Lorenzo Axocomanitla,Hombres,,29054,98.66108787
2010,Censo de Población y Vivienda,Tlaxcala,San Lorenzo Axocomanitla,Mujeres,,29054,98.66666667
2010,Censo de Población y Vivienda,Tlaxcala,San Lorenzo Axocomanitla,,Hablantes de lengua indigena,29054,100.0
2010,Censo de Población y Vivienda,Tlaxcala,San Lorenzo Axocomanitla,,Discapacidad,29054,99.49748744
2010,Censo de Población y Vivienda,Tlaxcala,San Lorenzo Axocomanitla,,Afromexicana o afrodescendiente,29054,0.0
2010,Censo de Población y Vivienda,Tlaxcala,San Lorenzo Axocomanitla,,Residentes en otra entidad 5 años atrás,29054,100.0
2010,Censo de Población y Vivienda,Tlaxcala,San Lucas Tecopilco,Total,,29055,98.6204457
2010,Censo de Población y Vivienda,Tlaxcala,San Lucas Tecopilco,Hombres,,29055,98.58103062
2010,Censo de Población y Vivienda,Tlaxcala,San Lucas Tecopilco,Mujeres,,29055,98.65591398
2010,Censo de Población y Vivienda,Tlaxcala,San Lucas Tecopilco,,Hablantes de lengua indigena,29055,100.0
2010,Censo de Población y Vivienda,Tlaxcala,San Lucas Tecopilco,,Discapacidad,29055,98.91891892
2010,Censo de Población y Vivienda,Tlaxcala,San Lucas Tecopilco,,Afromexicana o afrodescendiente,29055,0.0
2010,Censo de Población y Vivienda,Tlaxcala,San Lucas Tecopilco,,Residentes en otra entidad 5 años atrás,29055,98.55072464
2010,Censo de Población y Vivienda,Tlaxcala,Santa Ana Nopalucan,Total,,29056,97.58701375
2010,Censo de Población y Vivienda,Tlaxcala,Santa Ana Nopalucan,Hombres,,29056,97.51422582
2010,Censo de Población y Vivienda,Tlaxcala,Santa Ana Nopalucan,Mujeres,,29056,97.65647328
2010,Censo de Población y Vivienda,Tlaxcala,Santa Ana Nopalucan,,Hablantes de lengua indigena,29056,93.18
2010,Censo de Población y Vivienda,Tlaxcala,Santa Ana Nopalucan,,Discapacidad,29056,97.61904762
2010,Censo de Población y Vivienda,Tlaxcala,Santa Ana Nopalucan,,Afromexicana o afrodescendiente,29056,0.0
2010,Censo de Población y Vivienda,Tlaxcala,Santa Ana Nopalucan,,Residentes en otra entidad 5 años atrás,29056,96.33027523
2010,Censo de Población y Vivienda,Tlaxcala,Santa Apolonia Teacalco,Total,,29057,98.45515333
2010,Censo de Población y Vivienda,Tlaxcala,Santa Apolonia Teacalco,Hombres,,29057,98.3234714
2010,Censo de Población y Vivienda,Tlaxcala,Santa Apolonia Teacalco,Mujeres,,29057,98.57080987
2010,Censo de Población y Vivienda,Tlaxcala,Santa Apolonia Teacalco,,Hablantes de lengua indigena,29057,100.0
2010,Censo de Población y Vivienda,Tlaxcala,Santa Apolonia Teacalco,,Discapacidad,29057,97.58454106
2010,Censo de Población y Vivienda,Tlaxcala,Santa Apolonia Teacalco,,Afromexicana o afrodescendiente,29057,0.0
2010,Censo de Población y Vivienda,Tlaxcala,Santa Apolonia Teacalco,,Residentes en otra entidad 5 años atrás,29057,96.09375
2010,Censo de Población y Vivienda,Tlaxcala,Santa Catarina Ayometla,Total,,29058,98.06702648
2010,Censo de Población y Vivienda,Tlaxcala,Santa Catarina Ayometla,Hombres,,29058,98.06687565
2010,Censo de Población y Vivienda,Tlaxcala,Santa Catarina Ayometla,Mujeres,,29058,98.06716598
2010,Censo de Población y Vivienda,Tlaxcala,Santa Catarina Ayometla,,Hablantes de lengua indigena,29058,97.52
2010,Censo de Población y Vivienda,Tlaxcala,Santa Catarina Ayometla,,Discapacidad,29058,97.74647887
2010,Censo de Población y Vivienda,Tlaxcala,Santa Catarina Ayometla,,Afromexicana o afrodescendiente,29058,0.0
2010,Censo de Población y Vivienda,Tlaxcala,Santa Catarina Ayometla,,Residentes en otra entidad 5 años atrás,29058,95.48387097
2010,Censo de Población y Vivienda,Tlaxcala,Santa Cruz Quilehtla,Total,,29059,98.63101949
2010,Censo de Población y Vivienda,Tlaxcala,Santa Cruz Quilehtla,Hombres,,29059,98.66275277
2010,Censo de Población y Vivienda,Tlaxcala,Santa Cruz Quilehtla,Mujeres,,29059,98.60006363
2010,Censo de Población y Vivienda,Tlaxcala,Santa Cruz Quilehtla,,Hablantes de lengua indigena,29059,99.51
2010,Censo de Población y Vivienda,Tlaxcala,Santa Cruz Quilehtla,,Discapacidad,29059,98.73417722
2010,Censo de Población y Vivienda,Tlaxcala,Santa Cruz Quilehtla,,Afromexicana o afrodescendiente,29059,0.0
2010,Censo de Población y Vivienda,Tlaxcala,Santa Cruz Quilehtla,,Residentes en otra entidad 5 años atrás,29059,98.80239521
2010,Censo de Población y Vivienda,Tlaxcala,Santa Isabel Xiloxoxtla,Total,,29060,97.05349048
2010,Censo de Población y Vivienda,Tlaxcala,Santa Isabel Xiloxoxtla,Hombres,,29060,96.66039511
2010,Censo de Población y Vivienda,Tlaxcala,Santa Isabel Xiloxoxtla,Mujeres,,29060,97.41907262
2010,Censo de Población y Vivienda,Tlaxcala,Santa Isabel Xiloxoxtla,,Hablantes de lengua indigena,29060,88.68
2010,Censo de Población y Vivienda,Tlaxcala,Santa Isabel Xiloxoxtla,,Discapacidad,29060,96.03524229
2010,Censo de Población y Vivienda,Tlaxcala,Santa Isabel Xiloxoxtla,,Afromexicana o afrodescendiente,29060,0.0
2010,Censo de Población y Vivienda,Tlaxcala,Santa Isabel Xiloxoxtla,,Residentes en otra entidad 5 años atrás,29060,100.0
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,,Total,,30,96.88215555
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,,Hombres,,30,96.66635499
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,,Mujeres,,30,97.08348631
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,,,Hablantes de lengua indigena,30,92.11
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,,,Discapacidad,30,96.45258417
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,,,Afromexicana o afrodescendiente,30,0.0
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,,,Residentes en otra entidad 5 años atrás,30,97.25525047
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Acajete,Total,,30001,96.11958511
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Acajete,Hombres,,30001,95.94272076
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Acajete,Mujeres,,30001,96.30461923
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Acajete,,Hablantes de lengua indigena,30001,70.0
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Acajete,,Discapacidad,30001,93.62745098
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Acajete,,Afromexicana o afrodescendiente,30001,0.0
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Acajete,,Residentes en otra entidad 5 años atrás,30001,100.0
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Acatlán,Total,,30002,99.38231469
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Acatlán,Hombres,,30002,99.26519706
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Acatlán,Mujeres,,30002,99.49335022
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Acatlán,,Hablantes de lengua indigena,30002,100.0
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Acatlán,,Discapacidad,30002,98.46153846
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Acatlán,,Afromexicana o afrodescendiente,30002,0.0
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Acatlán,,Residentes en otra entidad 5 años atrás,30002,87.5
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Acayucan,Total,,30003,96.44691573
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Acayucan,Hombres,,30003,96.16350128
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Acayucan,Mujeres,,30003,96.70617708
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Acayucan,,Hablantes de lengua indigena,30003,91.19
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Acayucan,,Discapacidad,30003,94.21804249
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Acayucan,,Afromexicana o afrodescendiente,30003,0.0
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Acayucan,,Residentes en otra entidad 5 años atrás,30003,92.99610895
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Actopan,Total,,30004,99.21329314
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Actopan,Hombres,,30004,99.05730959
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Actopan,Mujeres,,30004,99.36397803
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Actopan,,Hablantes de lengua indigena,30004,94.57
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Actopan,,Discapacidad,30004,98.59022556
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Actopan,,Afromexicana o afrodescendiente,30004,0.0
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Actopan,,Residentes en otra entidad 5 años atrás,30004,96.44444444
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Acula,Total,,30005,97.77169664
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Acula,Hombres,,30005,97.25490196
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Acula,Mujeres,,30005,98.2852689
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Acula,,Hablantes de lengua indigena,30005,100.0
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Acula,,Discapacidad,30005,98.10126582
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Acula,,Afromexicana o afrodescendiente,30005,0.0
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Acula,,Residentes en otra entidad 5 años atrás,30005,98.4375
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Acultzingo,Total,,30006,94.36660269
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Acultzingo,Hombres,,30006,94.1164915
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Acultzingo,Mujeres,,30006,94.6054977
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Acultzingo,,Hablantes de lengua indigena,30006,89.37
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Acultzingo,,Discapacidad,30006,93.58830146
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Acultzingo,,Afromexicana o afrodescendiente,30006,0.0
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Acultzingo,,Residentes en otra entidad 5 años atrás,30006,94.53125
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Camarón de Tejeda,Total,,30007,96.58779977
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Camarón de Tejeda,Hombres,,30007,96.12653325
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Camarón de Tejeda,Mujeres,,30007,97.04654896
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Camarón de Tejeda,,Hablantes de lengua indigena,30007,100.0
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Camarón de Tejeda,,Discapacidad,30007,94.94949495
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Camarón de Tejeda,,Afromexicana o afrodescendiente,30007,0.0
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Camarón de Tejeda,,Residentes en otra entidad 5 años atrás,30007,87.5
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Alpatláhuac,Total,,30008,94.61355897
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Alpatláhuac,Hombres,,30008,94.34393845
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Alpatláhuac,Mujeres,,30008,94.87914789
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Alpatláhuac,,Hablantes de lengua indigena,30008,94.12
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Alpatláhuac,,Discapacidad,30008,93.95683453
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Alpatláhuac,,Afromexicana o afrodescendiente,30008,0.0
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Alpatláhuac,,Residentes en otra entidad 5 años atrás,30008,96.71532847
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Alto Lucero de Gutiérrez Barrios,Total,,30009,99.18229746
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Alto Lucero de Gutiérrez Barrios,Hombres,,30009,99.11187509
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Alto Lucero de Gutiérrez Barrios,Mujeres,,30009,99.25292723
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Alto Lucero de Gutiérrez Barrios,,Hablantes de lengua indigena,30009,100.0
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Alto Lucero de Gutiérrez Barrios,,Discapacidad,30009,99.01510177
2010,Censo de Población y Vivienda,Veracruz de Ignacio de la Llave,Alto Lucero de Gutiérrez Barrios,,Afromexicana o afrodescendiente,30009,0.0
