Year,Series,Sexo,Grupo de edad,Entidad federativa,Aguascalientes,Baja California,Baja California Sur,Campeche,Coahuila de Zaragoza,Colima,Chiapas,Chihuahua,Ciudad de México,Durango,Guanajuato,Guerrero,Hidalgo,Jalisco,México,Michoacán de Ocampo,Morelos,Nayarit,Nuevo León,Oaxaca,Puebla,Querétaro,Quintana Roo,San Luis Potosí,Sinaloa,Sonora,Tabasco,Tamaulipas,Tlaxcala,Veracruz de Ignacio de la Llave,Yucatán,Zacatecas,GeoCode,Value
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Teteles de Avila Castillo,,,,,,,,,,,,"	21173",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Teziutlán,,,,,,,,,,,,"	21174",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Tianguismanalco,,,,,,,,,,,,"	21175",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Tilapa,,,,,,,,,,,,"	21176",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Tlacotepec de Benito Juárez,,,,,,,,,,,,"	21177",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Tlacuilotepec,,,,,,,,,,,,"	21178",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Tlachichuca,,,,,,,,,,,,"	21179",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Tlahuapan,,,,,,,,,,,,"	21180",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Tlaltenango,,,,,,,,,,,,"	21181",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Tlanepantla,,,,,,,,,,,,"	21182",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Tlaola,,,,,,,,,,,,"	21183",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Tlapacoya,,,,,,,,,,,,"	21184",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Tlapanalá,,,,,,,,,,,,"	21185",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Tlatlauquitepec,,,,,,,,,,,,"	21186",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Tlaxco,,,,,,,,,,,,"	21187",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Tochimilco,,,,,,,,,,,,"	21188",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Tochtepec,,,,,,,,,,,,"	21189",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Totoltepec de Guerrero,,,,,,,,,,,,"	21190",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Tulcingo,,,,,,,,,,,,"	21191",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Tuzamapan de Galeana,,,,,,,,,,,,"	21192",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Tzicatlacoyan,,,,,,,,,,,,"	21193",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Venustiano Carranza,,,,,,,,,,,,"	21194",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Vicente Guerrero,,,,,,,,,,,,"	21195",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Xayacatlán de Bravo,,,,,,,,,,,,"	21196",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Xicotepec,,,,,,,,,,,,"	21197",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Xicotlán,,,,,,,,,,,,"	21198",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Xiutetelco,,,,,,,,,,,,"	21199",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Xochiapulco,,,,,,,,,,,,"	21200",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Xochiltepec,,,,,,,,,,,,"	21201",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Xochitlán de Vicente Suárez,,,,,,,,,,,,"	21202",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Xochitlán Todos Santos,,,,,,,,,,,,"	21203",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Yaonáhuac,,,,,,,,,,,,"	21204",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Yehualtepec,,,,,,,,,,,,"	21205",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Zacapala,,,,,,,,,,,,"	21206",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Zacapoaxtla,,,,,,,,,,,,"	21207",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Zacatlán,,,,,,,,,,,,"	21208",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Zapotitlán,,,,,,,,,,,,"	21209",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Zapotitlán de Méndez,,,,,,,,,,,,"	21210",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Zaragoza,,,,,,,,,,,,"	21211",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Zautla,,,,,,,,,,,,"	21212",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Zihuateutla,,,,,,,,,,,,"	21213",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Zinacatepec,,,,,,,,,,,,"	21214",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Zongozotla,,,,,,,,,,,,"	21215",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Zoquiapan,,,,,,,,,,,,"	21216",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Zoquitlán,,,,,,,,,,,,"	21217",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,Querétaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"	22",13.87175069
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,Amealco de Bonfil,,,,,,,,,,,"	22001",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,Pinal de Amoles,,,,,,,,,,,"	22002",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,Arroyo Seco,,,,,,,,,,,"	22003",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,Cadereyta de Montes,,,,,,,,,,,"	22004",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,Colón,,,,,,,,,,,"	22005",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,Corregidora,,,,,,,,,,,"	22006",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,Ezequiel Montes,,,,,,,,,,,"	22007",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,Huimilpan,,,,,,,,,,,"	22008",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,Jalpan de Serra,,,,,,,,,,,"	22009",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,Landa de Matamoros,,,,,,,,,,,"	22010",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,El Marqués,,,,,,,,,,,"	22011",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,Pedro Escobedo,,,,,,,,,,,"	22012",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,Peñamiller,,,,,,,,,,,"	22013",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,Querétaro,,,,,,,,,,,"	22014",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,San Joaquín,,,,,,,,,,,"	22015",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,San Juan del Río,,,,,,,,,,,"	22016",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,Tequisquiapan,,,,,,,,,,,"	22017",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,Tolimán,,,,,,,,,,,"	22018",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,Quintana Roo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"	23",17.92201922
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,Cozumel,,,,,,,,,,"	23001",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,Felipe Carrillo Puerto,,,,,,,,,,"	23002",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,Isla Mujeres,,,,,,,,,,"	23003",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,Othón P. Blanco,,,,,,,,,,"	23004",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,Benito Juárez,,,,,,,,,,"	23005",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,José María Morelos,,,,,,,,,,"	23006",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,Lázaro Cárdenas,,,,,,,,,,"	23007",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,Solidaridad,,,,,,,,,,"	23008",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,Tulum,,,,,,,,,,"	23009",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,Bacalar,,,,,,,,,,"	23010",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,Puerto Morelos,,,,,,,,,,"	23011",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,San Luis Potosí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"	24",16.95239631
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,Ahualulco,,,,,,,,,"	24001",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,Alaquines,,,,,,,,,"	24002",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,Aquismón,,,,,,,,,"	24003",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,Armadillo de los Infante,,,,,,,,,"	24004",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,Cárdenas,,,,,,,,,"	24005",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,Catorce,,,,,,,,,"	24006",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,Cedral,,,,,,,,,"	24007",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,Cerritos,,,,,,,,,"	24008",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,Cerro de San Pedro,,,,,,,,,"	24009",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad del Maíz,,,,,,,,,"	24010",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Fernández,,,,,,,,,"	24011",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,Tancanhuitz,,,,,,,,,"	24012",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Valles,,,,,,,,,"	24013",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,Coxcatlán,,,,,,,,,"	24014",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,Charcas,,,,,,,,,"	24015",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,Ebano,,,,,,,,,"	24016",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,Guadalcázar,,,,,,,,,"	24017",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,Huehuetlán,,,,,,,,,"	24018",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,Lagunillas,,,,,,,,,"	24019",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,Matehuala,,,,,,,,,"	24020",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,Mexquitic de Carmona,,,,,,,,,"	24021",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,Moctezuma,,,,,,,,,"	24022",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,Rayón,,,,,,,,,"	24023",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,Rioverde,,,,,,,,,"	24024",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,Salinas,,,,,,,,,"	24025",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,San Antonio,,,,,,,,,"	24026",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,San Ciro de Acosta,,,,,,,,,"	24027",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,San Luis Potosí,,,,,,,,,"	24028",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,San Martín Chalchicuautla,,,,,,,,,"	24029",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,San Nicolás Tolentino,,,,,,,,,"	24030",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Catarina,,,,,,,,,"	24031",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,Santa María del Río,,,,,,,,,"	24032",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,Santo Domingo,,,,,,,,,"	24033",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,San Vicente Tancuayalab,,,,,,,,,"	24034",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,Soledad de Graciano Sánchez,,,,,,,,,"	24035",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,Tamasopo,,,,,,,,,"	24036",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,Tamazunchale,,,,,,,,,"	24037",NA
