Year,Series,Entidad federativa,Municipios,Sexo,Poblaciones,GeoCode,Value
2020,Censo de Población y Vivienda,Tlaxcala,Ziltlaltépec de Trinidad Sánchez Santos,Mujeres,Residentes en otra entidad 5 años atrás,"	29037",99.05541562
2020,Censo de Población y Vivienda,Tlaxcala,Ziltlaltépec de Trinidad Sánchez Santos,,,"	29037",100
2020,Censo de Población y Vivienda,Tlaxcala,Ziltlaltépec de Trinidad Sánchez Santos,,,"	29037",98.96013865
2020,Censo de Población y Vivienda,Tlaxcala,Ziltlaltépec de Trinidad Sánchez Santos,,,"	29037",100
2020,Censo de Población y Vivienda,Tlaxcala,Ziltlaltépec de Trinidad Sánchez Santos,,Hablantes de lengua indigena,"	29037",99.5412844
2010,Censo de Población y Vivienda,Tlaxcala,Tzompantepec,Total,Discapacidad,"	29038",97.93694311
2010,Censo de Población y Vivienda,Tlaxcala,Tzompantepec,Hombres,Afromexicana o afrodescendiente,"	29038",97.94995052
2010,Censo de Población y Vivienda,Tlaxcala,Tzompantepec,Mujeres,Residentes en otra entidad 5 años atrás,"	29038",97.924704
2010,Censo de Población y Vivienda,Tlaxcala,Tzompantepec,,,"	29038",95.33
2010,Censo de Población y Vivienda,Tlaxcala,Tzompantepec,,,"	29038",97.04301075
2010,Censo de Población y Vivienda,Tlaxcala,Tzompantepec,,,"	29038",0
2010,Censo de Población y Vivienda,Tlaxcala,Tzompantepec,,Hablantes de lengua indigena,"	29038",98.45238095
2020,Censo de Población y Vivienda,Tlaxcala,Tzompantepec,Total,Discapacidad,"	29038",99.01540858
2020,Censo de Población y Vivienda,Tlaxcala,Tzompantepec,Hombres,Afromexicana o afrodescendiente,"	29038",98.95630233
2020,Censo de Población y Vivienda,Tlaxcala,Tzompantepec,Mujeres,Residentes en otra entidad 5 años atrás,"	29038",99.07107367
2020,Censo de Población y Vivienda,Tlaxcala,Tzompantepec,,,"	29038",96.7032967
2020,Censo de Población y Vivienda,Tlaxcala,Tzompantepec,,,"	29038",98.73684211
2020,Censo de Población y Vivienda,Tlaxcala,Tzompantepec,,,"	29038",100
2020,Censo de Población y Vivienda,Tlaxcala,Tzompantepec,,Hablantes de lengua indigena,"	29038",99.36034115
2010,Censo de Población y Vivienda,Tlaxcala,Xaloztoc,Total,Discapacidad,"	29039",98.17219153
2010,Censo de Población y Vivienda,Tlaxcala,Xaloztoc,Hombres,Afromexicana o afrodescendiente,"	29039",97.98595713
2010,Censo de Población y Vivienda,Tlaxcala,Xaloztoc,Mujeres,Residentes en otra entidad 5 años atrás,"	29039",98.3571953
2010,Censo de Población y Vivienda,Tlaxcala,Xaloztoc,,,"	29039",93.26
2010,Censo de Población y Vivienda,Tlaxcala,Xaloztoc,,,"	29039",97.15061058
2010,Censo de Población y Vivienda,Tlaxcala,Xaloztoc,,,"	29039",0
2010,Censo de Población y Vivienda,Tlaxcala,Xaloztoc,,Hablantes de lengua indigena,"	29039",95.49902153
2020,Censo de Población y Vivienda,Tlaxcala,Xaloztoc,Total,Discapacidad,"	29039",99.48336595
2020,Censo de Población y Vivienda,Tlaxcala,Xaloztoc,Hombres,Afromexicana o afrodescendiente,"	29039",99.45716309
2020,Censo de Población y Vivienda,Tlaxcala,Xaloztoc,Mujeres,Residentes en otra entidad 5 años atrás,"	29039",99.50930758
2020,Censo de Población y Vivienda,Tlaxcala,Xaloztoc,,,"	29039",98.7804878
2020,Censo de Población y Vivienda,Tlaxcala,Xaloztoc,,,"	29039",99.72375691
2020,Censo de Población y Vivienda,Tlaxcala,Xaloztoc,,,"	29039",99.46902655
2020,Censo de Población y Vivienda,Tlaxcala,Xaloztoc,,Hablantes de lengua indigena,"	29039",99.35897436
2010,Censo de Población y Vivienda,Tlaxcala,Xaltocan,Total,Discapacidad,"	29040",98.34871795
2010,Censo de Población y Vivienda,Tlaxcala,Xaltocan,Hombres,Afromexicana o afrodescendiente,"	29040",98.12286689
2010,Censo de Población y Vivienda,Tlaxcala,Xaltocan,Mujeres,Residentes en otra entidad 5 años atrás,"	29040",98.55788226
2010,Censo de Población y Vivienda,Tlaxcala,Xaltocan,,,"	29040",100
2010,Censo de Población y Vivienda,Tlaxcala,Xaltocan,,,"	29040",97.47048904
2010,Censo de Población y Vivienda,Tlaxcala,Xaltocan,,,"	29040",0
2010,Censo de Población y Vivienda,Tlaxcala,Xaltocan,,Hablantes de lengua indigena,"	29040",99.30795848
2020,Censo de Población y Vivienda,Tlaxcala,Xaltocan,Total,Discapacidad,"	29040",98.83808804
2020,Censo de Población y Vivienda,Tlaxcala,Xaltocan,Hombres,Afromexicana o afrodescendiente,"	29040",98.78121878
2020,Censo de Población y Vivienda,Tlaxcala,Xaltocan,Mujeres,Residentes en otra entidad 5 años atrás,"	29040",98.88908798
2020,Censo de Población y Vivienda,Tlaxcala,Xaltocan,,,"	29040",100
2020,Censo de Población y Vivienda,Tlaxcala,Xaltocan,,,"	29040",99.16666667
2020,Censo de Población y Vivienda,Tlaxcala,Xaltocan,,,"	29040",97.76119403
2020,Censo de Población y Vivienda,Tlaxcala,Xaltocan,,Hablantes de lengua indigena,"	29040",97.43589744
2010,Censo de Población y Vivienda,Tlaxcala,Papalotla de Xicohténcatl,Total,Discapacidad,"	29041",98.96474119
2010,Censo de Población y Vivienda,Tlaxcala,Papalotla de Xicohténcatl,Hombres,Afromexicana o afrodescendiente,"	29041",98.96866943
2010,Censo de Población y Vivienda,Tlaxcala,Papalotla de Xicohténcatl,Mujeres,Residentes en otra entidad 5 años atrás,"	29041",98.96111392
2010,Censo de Población y Vivienda,Tlaxcala,Papalotla de Xicohténcatl,,,"	29041",99.15
2010,Censo de Población y Vivienda,Tlaxcala,Papalotla de Xicohténcatl,,,"	29041",99.23273657
2010,Censo de Población y Vivienda,Tlaxcala,Papalotla de Xicohténcatl,,,"	29041",0
2010,Censo de Población y Vivienda,Tlaxcala,Papalotla de Xicohténcatl,,Hablantes de lengua indigena,"	29041",99.79253112
2020,Censo de Población y Vivienda,Tlaxcala,Papalotla de Xicohténcatl,Total,Discapacidad,"	29041",99.34466455
2020,Censo de Población y Vivienda,Tlaxcala,Papalotla de Xicohténcatl,Hombres,Afromexicana o afrodescendiente,"	29041",99.36818632
2020,Censo de Población y Vivienda,Tlaxcala,Papalotla de Xicohténcatl,Mujeres,Residentes en otra entidad 5 años atrás,"	29041",99.32268149
2020,Censo de Población y Vivienda,Tlaxcala,Papalotla de Xicohténcatl,,,"	29041",98.66220736
2020,Censo de Población y Vivienda,Tlaxcala,Papalotla de Xicohténcatl,,,"	29041",99.34456929
2020,Censo de Población y Vivienda,Tlaxcala,Papalotla de Xicohténcatl,,,"	29041",100
2020,Censo de Población y Vivienda,Tlaxcala,Papalotla de Xicohténcatl,,Hablantes de lengua indigena,"	29041",99.38059188
2010,Censo de Población y Vivienda,Tlaxcala,Xicohtzinco,Total,Discapacidad,"	29042",98.94624187
2010,Censo de Población y Vivienda,Tlaxcala,Xicohtzinco,Hombres,Afromexicana o afrodescendiente,"	29042",98.82819231
2010,Censo de Población y Vivienda,Tlaxcala,Xicohtzinco,Mujeres,Residentes en otra entidad 5 años atrás,"	29042",99.05422446
2010,Censo de Población y Vivienda,Tlaxcala,Xicohtzinco,,,"	29042",97.44
2010,Censo de Población y Vivienda,Tlaxcala,Xicohtzinco,,,"	29042",98.00443459
2010,Censo de Población y Vivienda,Tlaxcala,Xicohtzinco,,,"	29042",0
2010,Censo de Población y Vivienda,Tlaxcala,Xicohtzinco,,Hablantes de lengua indigena,"	29042",98.01980198
2020,Censo de Población y Vivienda,Tlaxcala,Xicohtzinco,Total,Discapacidad,"	29042",99.64011008
2020,Censo de Población y Vivienda,Tlaxcala,Xicohtzinco,Hombres,Afromexicana o afrodescendiente,"	29042",99.61487187
2020,Censo de Población y Vivienda,Tlaxcala,Xicohtzinco,Mujeres,Residentes en otra entidad 5 años atrás,"	29042",99.66307278
2020,Censo de Población y Vivienda,Tlaxcala,Xicohtzinco,,,"	29042",100
2020,Censo de Población y Vivienda,Tlaxcala,Xicohtzinco,,,"	29042",99.39485628
2020,Censo de Población y Vivienda,Tlaxcala,Xicohtzinco,,,"	29042",99.26739927
2020,Censo de Población y Vivienda,Tlaxcala,Xicohtzinco,,Hablantes de lengua indigena,"	29042",99.03474903
2010,Censo de Población y Vivienda,Tlaxcala,Yauhquemehcan,Total,Discapacidad,"	29043",99.1503771
2010,Censo de Población y Vivienda,Tlaxcala,Yauhquemehcan,Hombres,Afromexicana o afrodescendiente,"	29043",99.13333761
2010,Censo de Población y Vivienda,Tlaxcala,Yauhquemehcan,Mujeres,Residentes en otra entidad 5 años atrás,"	29043",99.16607523
2010,Censo de Población y Vivienda,Tlaxcala,Yauhquemehcan,,,"	29043",96.76
2010,Censo de Población y Vivienda,Tlaxcala,Yauhquemehcan,,,"	29043",98.69224063
2010,Censo de Población y Vivienda,Tlaxcala,Yauhquemehcan,,,"	29043",0
2010,Censo de Población y Vivienda,Tlaxcala,Yauhquemehcan,,Hablantes de lengua indigena,"	29043",98.93673578
2020,Censo de Población y Vivienda,Tlaxcala,Yauhquemehcan,Total,Discapacidad,"	29043",99.46359062
2020,Censo de Población y Vivienda,Tlaxcala,Yauhquemehcan,Hombres,Afromexicana o afrodescendiente,"	29043",99.4137931
2020,Censo de Población y Vivienda,Tlaxcala,Yauhquemehcan,Mujeres,Residentes en otra entidad 5 años atrás,"	29043",99.50989373
2020,Censo de Población y Vivienda,Tlaxcala,Yauhquemehcan,,,"	29043",100
2020,Censo de Población y Vivienda,Tlaxcala,Yauhquemehcan,,,"	29043",99.56756757
2020,Censo de Población y Vivienda,Tlaxcala,Yauhquemehcan,,,"	29043",100
2020,Censo de Población y Vivienda,Tlaxcala,Yauhquemehcan,,Hablantes de lengua indigena,"	29043",99.57469431
2010,Censo de Población y Vivienda,Tlaxcala,Zacatelco,Total,Discapacidad,"	29044",98.96340669
2010,Censo de Población y Vivienda,Tlaxcala,Zacatelco,Hombres,Afromexicana o afrodescendiente,"	29044",98.90032119
2010,Censo de Población y Vivienda,Tlaxcala,Zacatelco,Mujeres,Residentes en otra entidad 5 años atrás,"	29044",99.02127235
2010,Censo de Población y Vivienda,Tlaxcala,Zacatelco,,,"	29044",98.41
2010,Censo de Población y Vivienda,Tlaxcala,Zacatelco,,,"	29044",99.04901244
2010,Censo de Población y Vivienda,Tlaxcala,Zacatelco,,,"	29044",0
2010,Censo de Población y Vivienda,Tlaxcala,Zacatelco,,Hablantes de lengua indigena,"	29044",99.32950192
2020,Censo de Población y Vivienda,Tlaxcala,Zacatelco,Total,Discapacidad,"	29044",99.61870535
2020,Censo de Población y Vivienda,Tlaxcala,Zacatelco,Hombres,Afromexicana o afrodescendiente,"	29044",99.56611098
2020,Censo de Población y Vivienda,Tlaxcala,Zacatelco,Mujeres,Residentes en otra entidad 5 años atrás,"	29044",99.66721429
2020,Censo de Población y Vivienda,Tlaxcala,Zacatelco,,,"	29044",98.1884058
2020,Censo de Población y Vivienda,Tlaxcala,Zacatelco,,,"	29044",99.669967
2020,Censo de Población y Vivienda,Tlaxcala,Zacatelco,,,"	29044",99.35483871
2020,Censo de Población y Vivienda,Tlaxcala,Zacatelco,,Hablantes de lengua indigena,"	29044",99.20634921
2010,Censo de Población y Vivienda,Tlaxcala,Benito Juárez,Total,Discapacidad,"	29045",98.94440535
2010,Censo de Población y Vivienda,Tlaxcala,Benito Juárez,Hombres,Afromexicana o afrodescendiente,"	29045",99.0203193
2010,Censo de Población y Vivienda,Tlaxcala,Benito Juárez,Mujeres,Residentes en otra entidad 5 años atrás,"	29045",98.87295082
2010,Censo de Población y Vivienda,Tlaxcala,Benito Juárez,,,"	29045",100
2010,Censo de Población y Vivienda,Tlaxcala,Benito Juárez,,,"	29045",98.66071429
2010,Censo de Población y Vivienda,Tlaxcala,Benito Juárez,,,"	29045",0
2010,Censo de Población y Vivienda,Tlaxcala,Benito Juárez,,Hablantes de lengua indigena,"	29045",100
2020,Censo de Población y Vivienda,Tlaxcala,Benito Juárez,Total,Discapacidad,"	29045",99.50088553
2020,Censo de Población y Vivienda,Tlaxcala,Benito Juárez,Hombres,Afromexicana o afrodescendiente,"	29045",99.39250759
2020,Censo de Población y Vivienda,Tlaxcala,Benito Juárez,Mujeres,Residentes en otra entidad 5 años atrás,"	29045",99.59975369
2020,Censo de Población y Vivienda,Tlaxcala,Benito Juárez,,,"	29045",100
2020,Censo de Población y Vivienda,Tlaxcala,Benito Juárez,,,"	29045",99.39759036
2020,Censo de Población y Vivienda,Tlaxcala,Benito Juárez,,,"	29045",100
2020,Censo de Población y Vivienda,Tlaxcala,Benito Juárez,,Hablantes de lengua indigena,"	29045",97.84172662
2010,Censo de Población y Vivienda,Tlaxcala,Emiliano Zapata,Total,Discapacidad,"	29046",99.44404158
2010,Censo de Población y Vivienda,Tlaxcala,Emiliano Zapata,Hombres,Afromexicana o afrodescendiente,"	29046",99.34837093
2010,Censo de Población y Vivienda,Tlaxcala,Emiliano Zapata,Mujeres,Residentes en otra entidad 5 años atrás,"	29046",99.53314659
2010,Censo de Población y Vivienda,Tlaxcala,Emiliano Zapata,,,"	29046",100
2010,Censo de Población y Vivienda,Tlaxcala,Emiliano Zapata,,,"	29046",98.98477157
2010,Censo de Población y Vivienda,Tlaxcala,Emiliano Zapata,,,"	29046",0
2010,Censo de Población y Vivienda,Tlaxcala,Emiliano Zapata,,Hablantes de lengua indigena,"	29046",98.18181818
2020,Censo de Población y Vivienda,Tlaxcala,Emiliano Zapata,Total,Discapacidad,"	29046",98.78616225
2020,Censo de Población y Vivienda,Tlaxcala,Emiliano Zapata,Hombres,Afromexicana o afrodescendiente,"	29046",98.80264244
2020,Censo de Población y Vivienda,Tlaxcala,Emiliano Zapata,Mujeres,Residentes en otra entidad 5 años atrás,"	29046",98.77032923
2020,Censo de Población y Vivienda,Tlaxcala,Emiliano Zapata,,,"	29046",100
2020,Censo de Población y Vivienda,Tlaxcala,Emiliano Zapata,,,"	29046",98.7654321
2020,Censo de Población y Vivienda,Tlaxcala,Emiliano Zapata,,,"	29046",100
2020,Censo de Población y Vivienda,Tlaxcala,Emiliano Zapata,,Hablantes de lengua indigena,"	29046",96.875
2010,Censo de Población y Vivienda,Tlaxcala,Lázaro Cárdenas,Total,Discapacidad,"	29047",99.49440231
2010,Censo de Población y Vivienda,Tlaxcala,Lázaro Cárdenas,Hombres,Afromexicana o afrodescendiente,"	29047",99.48109711
2010,Censo de Población y Vivienda,Tlaxcala,Lázaro Cárdenas,Mujeres,Residentes en otra entidad 5 años atrás,"	29047",99.50704225
2010,Censo de Población y Vivienda,Tlaxcala,Lázaro Cárdenas,,,"	29047",100
2010,Censo de Población y Vivienda,Tlaxcala,Lázaro Cárdenas,,,"	29047",99.11504425
2010,Censo de Población y Vivienda,Tlaxcala,Lázaro Cárdenas,,,"	29047",0
2010,Censo de Población y Vivienda,Tlaxcala,Lázaro Cárdenas,,Hablantes de lengua indigena,"	29047",95.91836735
2020,Censo de Población y Vivienda,Tlaxcala,Lázaro Cárdenas,Total,Discapacidad,"	29047",99.7433704
2020,Censo de Población y Vivienda,Tlaxcala,Lázaro Cárdenas,Hombres,Afromexicana o afrodescendiente,"	29047",99.65136549
2020,Censo de Población y Vivienda,Tlaxcala,Lázaro Cárdenas,Mujeres,Residentes en otra entidad 5 años atrás,"	29047",99.83202688
2020,Censo de Población y Vivienda,Tlaxcala,Lázaro Cárdenas,,,"	29047",100
2020,Censo de Población y Vivienda,Tlaxcala,Lázaro Cárdenas,,,"	29047",98.31932773
2020,Censo de Población y Vivienda,Tlaxcala,Lázaro Cárdenas,,,"	29047",100
2020,Censo de Población y Vivienda,Tlaxcala,Lázaro Cárdenas,,Hablantes de lengua indigena,"	29047",100
2010,Censo de Población y Vivienda,Tlaxcala,La Magdalena Tlaltelulco,Total,Discapacidad,"	29048",98.15987573
2010,Censo de Población y Vivienda,Tlaxcala,La Magdalena Tlaltelulco,Hombres,Afromexicana o afrodescendiente,"	29048",98.22161423
2010,Censo de Población y Vivienda,Tlaxcala,La Magdalena Tlaltelulco,Mujeres,Residentes en otra entidad 5 años atrás,"	29048",98.10279407
2010,Censo de Población y Vivienda,Tlaxcala,La Magdalena Tlaltelulco,,,"	29048",97.5
2010,Censo de Población y Vivienda,Tlaxcala,La Magdalena Tlaltelulco,,,"	29048",97.00374532
2010,Censo de Población y Vivienda,Tlaxcala,La Magdalena Tlaltelulco,,,"	29048",0
2010,Censo de Población y Vivienda,Tlaxcala,La Magdalena Tlaltelulco,,Hablantes de lengua indigena,"	29048",97.15099715
2020,Censo de Población y Vivienda,Tlaxcala,La Magdalena Tlaltelulco,Total,Discapacidad,"	29048",8.804370666
2020,Censo de Población y Vivienda,Tlaxcala,La Magdalena Tlaltelulco,Hombres,Afromexicana o afrodescendiente,"	29048",8.294491525
2020,Censo de Población y Vivienda,Tlaxcala,La Magdalena Tlaltelulco,Mujeres,Residentes en otra entidad 5 años atrás,"	29048",9.305960817
2020,Censo de Población y Vivienda,Tlaxcala,La Magdalena Tlaltelulco,,,"	29048",97.14285714
2020,Censo de Población y Vivienda,Tlaxcala,La Magdalena Tlaltelulco,,,"	29048",100
2020,Censo de Población y Vivienda,Tlaxcala,La Magdalena Tlaltelulco,,,"	29048",100
2020,Censo de Población y Vivienda,Tlaxcala,La Magdalena Tlaltelulco,,Hablantes de lengua indigena,"	29048",100
2010,Censo de Población y Vivienda,Tlaxcala,San Damián Texóloc,Total,Discapacidad,"	29049",98.59739234
2010,Censo de Población y Vivienda,Tlaxcala,San Damián Texóloc,Hombres,Afromexicana o afrodescendiente,"	29049",98.40446749
2010,Censo de Población y Vivienda,Tlaxcala,San Damián Texóloc,Mujeres,Residentes en otra entidad 5 años atrás,"	29049",98.78669276
2010,Censo de Población y Vivienda,Tlaxcala,San Damián Texóloc,,,"	29049",100
2010,Censo de Población y Vivienda,Tlaxcala,San Damián Texóloc,,,"	29049",97.77777778
2010,Censo de Población y Vivienda,Tlaxcala,San Damián Texóloc,,,"	29049",0
2010,Censo de Población y Vivienda,Tlaxcala,San Damián Texóloc,,Hablantes de lengua indigena,"	29049",100
2020,Censo de Población y Vivienda,Tlaxcala,San Damián Texóloc,Total,Discapacidad,"	29049",98.72514023
2020,Censo de Población y Vivienda,Tlaxcala,San Damián Texóloc,Hombres,Afromexicana o afrodescendiente,"	29049",98.69907566
2020,Censo de Población y Vivienda,Tlaxcala,San Damián Texóloc,Mujeres,Residentes en otra entidad 5 años atrás,"	29049",98.75084402
2020,Censo de Población y Vivienda,Tlaxcala,San Damián Texóloc,,,"	29049",100
2020,Censo de Población y Vivienda,Tlaxcala,San Damián Texóloc,,,"	29049",98.26086957
2020,Censo de Población y Vivienda,Tlaxcala,San Damián Texóloc,,,"	29049",100
2020,Censo de Población y Vivienda,Tlaxcala,San Damián Texóloc,,Hablantes de lengua indigena,"	29049",98.73417722
2010,Censo de Población y Vivienda,Tlaxcala,San Francisco Tetlanohcan,Total,Discapacidad,"	29050",98.823768
2010,Censo de Población y Vivienda,Tlaxcala,San Francisco Tetlanohcan,Hombres,Afromexicana o afrodescendiente,"	29050",98.74266555
2010,Censo de Población y Vivienda,Tlaxcala,San Francisco Tetlanohcan,Mujeres,Residentes en otra entidad 5 años atrás,"	29050",98.89980354
2010,Censo de Población y Vivienda,Tlaxcala,San Francisco Tetlanohcan,,,"	29050",98.48
2010,Censo de Población y Vivienda,Tlaxcala,San Francisco Tetlanohcan,,,"	29050",98.42696629
2010,Censo de Población y Vivienda,Tlaxcala,San Francisco Tetlanohcan,,,"	29050",0
2010,Censo de Población y Vivienda,Tlaxcala,San Francisco Tetlanohcan,,Hablantes de lengua indigena,"	29050",97.19626168
2020,Censo de Población y Vivienda,Tlaxcala,San Francisco Tetlanohcan,Total,Discapacidad,"	29050",99.70151799
2020,Censo de Población y Vivienda,Tlaxcala,San Francisco Tetlanohcan,Hombres,Afromexicana o afrodescendiente,"	29050",99.62686567
2020,Censo de Población y Vivienda,Tlaxcala,San Francisco Tetlanohcan,Mujeres,Residentes en otra entidad 5 años atrás,"	29050",99.77041653
2020,Censo de Población y Vivienda,Tlaxcala,San Francisco Tetlanohcan,,,"	29050",99.57416608
2020,Censo de Población y Vivienda,Tlaxcala,San Francisco Tetlanohcan,,,"	29050",99.43977591
2020,Censo de Población y Vivienda,Tlaxcala,San Francisco Tetlanohcan,,,"	29050",100
2020,Censo de Población y Vivienda,Tlaxcala,San Francisco Tetlanohcan,,Hablantes de lengua indigena,"	29050",100
2010,Censo de Población y Vivienda,Tlaxcala,San Jerónimo Zacualpan,Total,Discapacidad,"	29051",97.16713881
